Id,Price
725,157881.384491957
13931,200891.2106330787
16330,214160.18379315565
9066,411524.1663319349
3326,324976.1770038468
1556,275014.7081983961
6579,93561.5299574812
13877,154864.22563165834
9857,337144.78355901793
7302,260708.62258743026
5684,188028.71583672613
6513,216182.4366950221
11342,112847.27756036347
16561,226954.73320515477
6885,190237.49345801704
9308,182965.26096581
2559,175686.5897231131
6648,186636.57443167112
15260,186712.6014656294
5113,182336.2904613188
16492,206257.10451968844
12034,276926.0932556546
7248,213868.4729859035
2171,191702.61099780945
10594,153078.30053976516
13241,183712.21521178904
7032,150590.59705109944
4884,157730.5352938784
903,257622.56749093917
162,160534.2933396987
6566,229101.06468220986
8249,126673.8012272884
13106,198580.5868165846
256,116321.33777066959
7976,164751.736336341
8575,174690.65795362217
7591,270108.3052726871
3204,252047.86025589463
15804,168429.3388182427
1525,300343.91013409203
9038,196414.84835864094
13628,216500.17395710904
10016,218018.36675127604
10208,240847.55299823842
2008,196796.85972673527
13029,208350.69473609386
5099,125436.95207506685
9923,299030.68102664175
9461,138170.22498537562
11086,172363.75299429838
15057,210316.20995172716
10689,162498.1861138491
2053,259856.14977976645
16630,164596.71831624303
4985,166197.67819785487
13881,236040.65858471682
13225,207860.36700790425
5779,68706.85958015762
10262,186366.6780804402
10762,227648.16863515915
9513,197398.59691524855
11128,174795.5497999298
2074,337806.7968865249
933,205662.374939708
2780,191847.71273476182
6594,115665.67937673438
15394,249178.67754611134
14863,126122.03683899184
6698,214750.94884039584
1611,312488.16631111637
174,183751.54604739204
5160,217470.2440147025
3295,338757.296685622
4559,356752.41153664904
8254,182177.55348001455
10228,102081.87371898608
13924,137793.4662995224
15341,245001.64043312988
4353,183415.07186055978
4334,73902.31761846128
1872,165470.79011642543
7823,183966.50897242155
310,135864.92837794908
3704,248528.31407299117
11615,180475.02098567822
6605,216465.40583565322
3381,185910.90573106188
2143,138704.8759325646
3191,279401.39335697645
13980,135324.00923596427
15613,184102.02782907762
10943,262269.9525185221
9654,147736.32711390965
16053,422339.13872480544
14931,218207.3398452537
8299,185542.19206950185
2147,167289.5273211385
11567,340659.5437952412
5905,139291.82860102144
11160,113974.3093001092
8275,149222.2676641814
16398,270058.91837240034
11229,196426.8995771178
10309,152694.63240433633
7340,252329.4258166727
7653,180213.60296055712
272,211065.796103734
9831,251175.90055082925
5016,132236.350881099
5968,74965.33192242737
796,234951.6623641649
12123,125946.98619502269
16629,190193.98022844904
2637,168727.72569772863
6194,231417.402754895
6216,271326.3179969302
14346,197233.86275874343
6428,133743.00949450477
2891,247952.70116424133
84,182679.47890873495
9260,198217.00294298521
15250,136037.13183410696
2348,220439.2974273928
10427,280800.6093482515
13230,263801.5395859468
1691,174332.8268586819
8803,124439.48409167868
5464,193789.25311938341
10559,114015.98002905177
16787,304994.4724026315
4278,162291.40824498518
6183,166566.87966924088
12775,161786.65663357597
10104,197477.67662642407
13663,181433.24154925143
9404,275796.3777229563
14724,205426.88932215612
10040,181832.4963385544
4646,194314.8733045176
4754,154981.69125776214
3310,219616.5295079726
2003,191171.26882294109
7312,194845.16193088624
10921,221895.1522457962
13419,274433.8936955524
10105,174204.87584886336
2196,371009.27890190086
12659,237718.63593072223
4380,244265.47136208718
10847,149866.286413047
10805,298291.60749446624
8709,88974.90822122106
8319,174671.13324813521
2215,177281.45265266814
7000,201349.97786127738
7701,104475.86272255695
9678,192356.0235299036
14026,234502.27066498037
7971,172930.58667495038
13734,145457.96411640945
16483,198862.93008840512
6150,213394.5772718686
2931,294784.7593988842
5418,180011.69380296502
1662,552611.2096700433
2441,216271.10501988383
669,133878.98062235286
7734,166263.20594280117
6010,248550.40080646638
266,151276.0777791689
632,143353.64078238912
16221,102020.25269242973
11832,175337.12135023143
5035,121032.34981318162
37,113469.06155841431
6168,158027.28914778653
11757,176141.25775112162
8086,124439.3751670098
6529,204735.94512103326
15121,197202.88075438395
13904,144778.97611803058
3711,169426.51388027822
16563,112986.09473361255
14494,187143.7739369679
3006,226935.7294732235
15299,130550.76819507313
92,269150.0919178425
8066,188443.818204254
16071,207920.36479469278
10662,131976.70215411502
3883,263601.7821325867
5511,120413.93405027509
2821,249270.24243038174
9570,171306.33909362525
4326,252154.06251254492
9251,223681.44061330613
9031,206271.23256664613
12689,147558.48567317956
16380,283433.3283248798
1053,255643.21688255403
4568,208535.4486724096
16140,115663.9708570694
14356,388592.02767971414
8466,182501.39628857444
15652,137145.7646331572
3285,115717.01695522638
3198,160423.08312198755
14088,384182.1828096828
2268,127920.01173490303
15472,210596.42856201372
1203,207826.36829275382
7157,290023.33432183205
6886,184584.89515228153
5083,248581.58763631474
7467,115280.36318839202
14068,215233.0802733379
2080,170621.34178567713
10865,153140.3261309511
13516,181894.37899340925
14150,222904.78974885825
7609,102003.84486321892
2144,290348.3967009426
10357,208774.11170811203
2396,242723.66523953475
1526,274652.03423476254
10890,251565.47520405657
8638,389656.30087473156
6050,253494.9878964711
7639,102394.21078344286
10544,178858.4821585057
9577,254346.92850787556
13195,211284.75119273603
3484,201791.61531743372
16668,418652.89223303745
7171,181694.37294598998
8547,206931.41733489506
12735,198400.85131000725
9093,204937.76103098135
15323,282816.0406443443
14897,146550.67085823123
5135,134157.4381214888
5327,228672.9779963302
13133,271677.26776196546
1676,314954.76346358674
16296,281807.832263739
1095,145114.11869424098
12528,161418.10860305643
7348,264775.98033765727
11663,167258.3399856588
1803,216523.01297484356
1510,225014.08416105644
16045,198693.46526950962
2900,146664.0210384001
3236,198173.78267187483
1318,246861.2579971778
14948,230664.24041140173
7840,315575.99809760175
15325,185009.23722608003
8700,148609.54509877678
15706,194824.15390914836
14449,155564.1855322821
16117,177472.33039601013
4529,183770.74533040944
11199,195620.5094112266
4052,312061.2802419413
821,209042.44094947248
68,303165.15917501913
554,112776.43339743638
452,181740.91039223486
11394,327760.1007620083
11393,170115.11100365233
9535,172703.62538709852
4024,203507.38693631196
10069,195530.69427314537
12007,158566.51701756474
12368,418267.0304209441
1259,358147.74018479564
1124,281005.2470655243
3707,198785.32839135214
8767,155818.18456385698
1919,169546.21337786427
16741,155519.46840697303
6664,276701.272395455
5688,365244.2023431564
7799,167513.36068761352
14843,323268.516327461
7532,139793.0315614847
8133,155120.70148567052
6264,314141.4222010991
4125,175046.40401182164
2410,162220.66907610933
13607,215968.03264652914
1716,297622.7060936176
1370,139238.96284229407
2273,321686.0319013528
15298,337479.36347622826
4284,254132.7300296148
12303,146993.73755355284
7808,138083.1106448193
2203,150703.82692631293
7237,134530.11276154037
15864,164717.53206521878
2844,140457.42499734065
5729,168815.518670477
11812,347937.4057629497
1779,144503.7130497252
6442,143132.1718607603
6160,230306.25353643822
8266,191653.9215059113
9903,154938.76110101712
2867,137838.4589476496
6998,179050.7955647453
13932,182950.50830511987
12587,162427.25465137511
3611,269667.634545752
2646,274638.7616540262
1890,160917.78977140057
860,247142.2527905411
14187,211716.52161427698
12569,255806.4940536185
1276,79093.27149904954
12025,235187.8969465158
4890,303030.92314629746
14410,295752.45633390476
10352,244456.77511568897
11407,224331.829830748
10384,175734.800520779
7622,307287.98771081964
12578,160218.79597153486
15820,180885.97927367463
563,193380.66611520198
15226,167935.8572261074
6396,210631.43563658834
6247,148820.21703265831
3339,176257.68416373467
10975,240639.08184726824
7475,101678.21753139433
11129,229828.94129589357
3051,300115.50347932725
10232,226415.27416602164
14106,175218.02798252393
5502,224104.70086978644
4558,68490.89307029759
4181,146553.15813298608
8426,128047.30275293151
6611,146760.62820396895
14641,140592.10637087747
15539,270383.38291969727
13119,157284.93367855292
11716,181553.96055531382
7316,222430.64892927406
7791,110594.26526725017
13034,332432.8360695636
1068,279686.0039660012
4060,176978.57005220823
10172,216364.46172749254
2591,180538.0961437305
12494,350959.1148638611
7828,345763.3912134086
15284,171834.7104057107
7947,135532.60897610066
16335,229903.67584737434
10234,324854.42193859955
2797,260254.52693154893
5341,250321.07643603277
3059,288420.69900835166
1559,73778.13702244314
15320,276402.6872849102
10284,375272.14288902836
4134,222889.24873980737
4481,225517.36807538208
7222,165420.2509247886
4062,233031.09335423177
2192,155380.9595160653
9637,179013.1159745033
16236,178789.621806496
4272,159371.20332482347
9406,290064.15282294096
14309,225003.24434194848
1946,293204.9309663143
16235,255401.33161227222
7146,170380.2992218171
16784,228395.0346547889
349,321173.4769573441
6251,177609.25450826957
5128,363669.3491895202
11718,183374.04472579766
16721,80764.0364388532
12517,200273.92015293837
15961,214913.20661712874
9428,161311.12189922397
14541,147616.44676877468
10168,107475.77154601224
11270,163283.474692134
13210,196872.4033895076
11518,162723.44523484042
12612,155644.11661466045
16352,110448.65696149872
9935,145500.29570132747
15521,327798.85778562824
11482,197611.75950600643
11443,158909.0316815245
9459,244984.4220579514
9218,193862.85334721662
854,140764.33992353614
5619,141602.20474566997
9208,181610.0109066688
4391,137504.07743752064
15207,172724.04802859054
7183,185854.16891029454
16442,216442.15169523712
7936,85832.84645925276
10606,300456.2741126083
4979,160565.8593368323
4854,265468.2124715876
16476,125591.49666824931
10516,172477.48455301917
16261,283514.7069431791
90,290247.70880871
5433,182674.40746870992
14338,147398.85635959718
13487,191251.90060249288
8211,492029.47279676213
170,153061.1179573374
14051,99247.89897732202
10686,206923.2601236636
7595,318474.6343712204
6777,314956.30548031465
14661,171600.20853757128
13991,303062.24387256533
16795,174835.20636540363
2740,144149.8372667226
7368,340174.84656987386
2413,237974.03433785224
1852,473718.51928466355
15200,301916.47379084706
8467,313052.1388354248
16379,126646.74250549928
3375,178673.3521138873
5945,445646.6000391255
2641,184703.58592448116
2837,229310.63571668311
3498,189226.69786621243
10876,156550.04047717844
1285,220410.28940436032
9285,242118.63660650104
4015,327137.5566684059
2526,183557.65591621812
7814,213412.7969678996
7117,284083.5027485899
12359,119483.40221807113
3303,250563.88986031487
13874,192811.15162443367
5484,202649.521778385
15067,165041.3219709872
12639,225871.09937578707
3388,196279.1402238541
4256,208128.41623615948
15738,166193.9287748401
14049,165089.88630151938
15780,181895.09502021558
9564,177552.08248150855
11910,219519.79654569871
11315,233499.08068519502
1733,136883.26158937954
3910,309337.7668291198
7552,521979.4166890734
254,194881.4192193665
5222,220795.48095659603
8314,242385.82714287582
16743,227862.8533637156
10335,96855.43836162827
8226,268790.8195755784
12254,235670.53883867373
13152,199818.07544692003
15020,207433.60213118565
16349,202273.3281484414
11924,164949.57336718158
12543,188520.8966757484
14114,223794.7506926009
12318,263707.1270473301
15383,180350.6374193185
6679,189067.55993530803
635,183936.37313649603
15993,307845.1023307059
11375,196545.083051081
11216,179677.18571354193
15401,209548.6726473466
11301,169749.9425082243
13804,274960.4313810036
10839,195655.37830306002
1588,339432.72140372463
3596,201689.67988600998
5816,175659.11281098874
8099,151465.18341032686
6551,200871.8224394577
14075,325998.3766509291
13431,210262.93962628304
9481,336878.61826999707
5295,153413.088844614
15859,344998.8267546802
10634,363112.5480009083
444,236935.0085277442
11686,251246.08212032713
1213,209586.03924115776
13970,137227.9346629708
6849,402384.2023910776
9911,254551.7704669837
5649,159593.6808969051
7184,250014.88951021637
5877,238476.35401547197
1655,210788.04438358336
15301,212375.28435453185
12389,254261.41373749328
5241,273960.31143094937
7048,159694.39119043134
10574,134752.03043197986
8593,151908.4779757091
4752,180468.24337080985
14663,188911.96387193748
10994,209988.01730013362
87,76849.5308020171
5132,117882.39392080576
6372,371256.6824402389
7411,330536.6834072712
3319,243562.98949650486
9355,130144.2535953361
5139,268617.74682880606
56,315615.8110324824
3249,165758.78389946307
5047,78113.32515697979
13238,326226.2182260086
2190,250115.8865323358
15599,172434.6805257282
6542,161721.37886727287
1968,151375.4891024084
5630,171024.6074917222
9157,220692.2283287016
789,153290.02285850942
1413,262413.29171616904
12514,253710.35958520486
13459,145695.60502771
1345,264538.25440758816
4034,204894.32929935507
15169,141591.33970022888
6770,249768.06621353675
3334,193308.90177546826
12998,175109.82510367726
15870,222687.27292844537
1871,165589.5275392686
5770,174251.16962822422
13196,105600.61557981791
7633,221162.53628808088
10699,224478.13253337328
15470,199434.52251076326
1903,523174.76175548474
13860,265682.8238067593
7649,193038.63150568542
11043,168930.55722152314
2922,237371.8901444473
7538,286806.5202990733
9477,117099.64441714853
117,434404.29295507894
1457,218327.83180929127
7082,166719.75273235838
3053,256026.75234594045
12522,114563.1541226338
5744,453767.99565945484
13566,391841.14407539484
1464,140738.31546003674
3852,110983.72403608308
9557,219962.7683996045
14719,404850.18989220104
13978,129876.50218299348
3286,153780.08693589008
13019,311664.48746529146
1421,128949.99952384918
13502,171242.06265399378
14811,130763.0934167133
9297,239937.11481892708
7749,424949.16113986983
16555,141098.98790703065
14576,177354.025891298
12766,162834.16241359487
4679,162042.30614476517
10033,197582.3173363581
11231,266534.0150213727
15112,144084.53002685567
10617,198675.18810869762
2175,171869.9396739082
16502,432713.25179475656
10106,184979.77075231425
12561,148510.25605118935
15907,313518.7120737651
8069,119492.18430623558
8316,124768.5045148497
12343,261372.1678731161
12092,184427.49535793066
1527,189595.8119746021
10010,221262.8764969711
655,89748.90413150443
10549,145305.33482829572
3248,123147.03166263021
13499,334747.98783960135
14959,205698.24614053994
6070,164714.67610156073
11360,247407.94543217093
12102,212121.6373074476
11870,297542.65524976066
3713,95707.68964753093
3230,152331.73782242378
7742,233611.25194919712
15092,334496.1024797538
8728,267411.4771158894
3386,145172.9867675169
9409,147840.44641951288
16545,258000.11610441364
3127,176315.8333709263
11344,177822.536883735
2112,236111.55027285847
7310,228398.09902349423
6313,212013.98887465204
3681,422858.439123469
5114,180243.64041749612
270,175600.88669483975
14350,186016.79168417037
12223,366284.4779922475
1066,190057.22256803128
16116,247395.839387025
11410,529052.968613437
4088,147102.26374895088
5956,180357.53425058525
14669,142425.933527732
13871,136744.03941209047
4126,233372.53660864086
12114,185365.78395896868
16607,163574.08415847717
4266,212313.68364242156
13518,208733.34405416797
11856,265685.4028897094
3885,249298.92865671022
8891,168439.4276871249
4964,178035.1453767875
7696,142933.73732456344
6894,118517.11322219785
9766,164070.33934380108
4800,156877.25637982888
2840,176172.38340964113
4743,175758.7928155041
13562,481474.8050142586
8301,198250.43788196612
5405,179554.89621441465
1535,170298.44718143716
9073,122455.95258211097
1698,333624.4648705318
12262,233172.76059696905
6794,169490.13601832994
12701,193574.7681801532
8432,174166.3098658056
13540,136387.88384756062
8629,152717.56968952366
1440,191080.3361005101
8596,212650.56386756044
9575,277738.8292713543
14976,92711.95488350505
3149,242418.03657629405
5157,147989.14721402727
10748,176717.00904307744
9719,314433.207539104
6376,195142.4628888774
9733,172842.83595388412
4749,225121.57533438184
4994,402987.8634221788
538,207920.77606475863
5512,133617.68368555792
9778,141190.61967373418
9761,155045.87875586725
3174,367266.8700989201
13429,186032.0809634271
10467,72936.85374045391
14129,202338.26403269087
13608,198588.74440632144
11106,133678.6859203275
12048,182681.0936153877
1054,257010.06151839078
3582,229138.7568475069
1566,153376.1086741991
11529,148515.60300069491
11859,149766.51176973392
10582,148873.01858160226
14907,364934.63289746473
14039,160735.71232144057
10489,154731.25773052315
3331,323352.705945807
10153,245404.81392689355
5271,153247.8141147001
11871,363781.1526260541
776,134253.90751149083
3994,128826.52389621982
9433,70216.05339464561
14275,144493.95681463336
8030,259373.66751219291
8169,267426.29441623116
8053,185995.1808204618
4822,231785.5750791774
13197,193597.09051055423
13634,254963.910796445
8951,194323.63387945452
12176,256012.53182087568
15471,143422.0863711119
14962,153054.0418141023
12512,131929.98406286255
8697,433750.81712688354
7095,203700.2558116886
13639,198081.296427118
16660,196184.3458570978
5848,141130.56009273103
5386,149488.13082290447
10880,292455.16604349966
3954,178507.86569574688
13426,277580.92810732813
5966,223469.96529217056
16315,275352.9310508766
7455,188196.22672387696
11071,238979.14833034153
14740,216668.43166734092
16087,131184.44867625975
8931,245680.68809723074
15289,167890.48082084022
16089,250892.59148709662
12128,198432.43900479458
4724,215600.20164131784
8585,209683.04377067485
7188,221636.58514503736
5423,151193.53154045803
10488,189136.55271996357
5980,211580.41484612497
8376,240996.07545407803
12397,138184.76191285587
16496,225405.98021891035
4891,271329.5500089188
9710,139677.20330122282
6339,180035.6524153345
244,229445.2779368247
5002,226486.0553454705
5358,173708.9698614167
7636,154457.16249821105
9361,301821.79333284753
3601,108464.41882729878
15755,152364.49800636762
172,185998.91562483803
3037,331237.03374440805
577,223277.02095118712
3607,198726.97370259362
2515,109698.59808632125
10413,156610.3630964449
10511,213567.94974706176
4637,398326.5508346715
12736,292269.7510796287
9534,238327.74543833212
11641,157311.58704865543
10419,266732.97297448956
15313,142070.79487073378
14915,201066.5906533334
12409,320706.7745736862
9405,129131.20814510313
14066,210702.25266407777
14108,187733.12924625407
11931,232830.99736613705
11464,344854.4083189404
926,156645.5121533565
11190,219413.7749600283
10260,181697.62511967134
12712,203032.91450888614
1234,214333.7383771165
11608,101662.72790987063
3776,261979.50571413542
4881,198395.81598396614
10266,181930.47463570797
3262,245883.79485757605
3576,367426.1202159466
16604,424782.05358504265
8041,156337.43616528314
10691,236725.53753483295
8357,183050.69048612542
11661,146976.15180941005
4453,246692.89648379292
15936,218197.04059288584
8463,256120.04045724668
15770,211461.1665123478
466,172966.04129522384
14965,89810.89363166675
11227,186165.63704576215
9894,257778.41622125648
11746,181434.67032319165
4118,137216.15845869592
756,277281.226173125
15589,194213.95909515032
109,331037.2731942477
5778,265637.6421279836
1731,76928.38194972831
3450,137328.34059866462
2961,189623.90275974775
222,182297.9895042534
11454,418514.35640592343
7339,187186.35257837997
12096,100695.1223733107
14074,204284.19773801486
4058,191586.950479427
6603,258963.77809588314
3289,118329.04961049264
16681,260402.69051049984
8200,321033.730326584
3343,187063.31151800868
7802,184155.60321346967
2082,254163.71976614464
217,245889.12666404195
1720,173943.59474729587
7224,244155.92345261842
6176,138837.43658910485
12571,268972.5746277099
16666,319759.20525902696
8908,197769.77906331618
6914,182126.04588933426
5428,198139.59656447114
381,176960.27356775003
3991,189132.0297215991
16365,226225.398608942
1046,215594.39372335243
391,149352.48954930302
9212,331525.17664144887
3022,213260.81575160165
9961,119108.07221533782
6764,342670.64863672404
7720,184277.1541165486
4809,217509.351112375
8877,290523.4849555709
7817,198763.883086378
10614,110890.09805639791
5553,276409.13990994816
16488,128148.13299629503
11002,162214.73508169435
13592,266950.0236183435
15050,239600.25836940858
13553,273250.03159027756
9041,203334.08617074738
5461,297102.42769746
16274,283073.65173988976
2138,118369.2617448849
6245,164283.67073495087
8245,210597.27714292315
6491,215497.80495686753
13218,198751.89738598943
13101,101691.4855845061
10462,148390.14312677953
4079,184200.03084164846
1506,423529.30056956987
14107,124758.15484082996
12215,262541.56114325277
11576,345779.6139420941
10567,230439.81573120714
12713,229219.3551933839
1468,492179.32269690506
2549,273240.48891130154
4172,215882.5040261945
12380,237760.3376976069
3513,91828.41956240173
8165,231663.53162491284
1127,219300.48244702298
14601,332750.88807132916
15526,292420.5400669695
986,341007.12796113436
14968,208280.86206417502
9348,204090.82389862853
6317,262605.7055715042
7497,97486.56779380683
5079,334820.40146675135
528,173263.4931618044
10964,142961.19723694175
5812,303664.65132505796
11022,208792.28371486694
16251,140130.89761331026
5863,115673.6748035384
8664,219802.86537371686
5396,147959.9148332709
6917,260415.5621481703
12776,127389.66252359338
473,281784.5540276149
13333,244313.16159882932
13023,193541.7593724757
7357,219148.06374549537
10955,599061.7393580786
11914,430980.0188118045
12535,148464.39207347532
11205,137209.69500735335
13209,196720.96720960652
16119,372114.8817359574
2174,240669.02871004574
4834,191796.09322290364
10151,183648.45306276588
5584,208393.5622381713
6672,217891.3257172396
12858,275641.31715784705
5106,204460.44988282627
8884,210439.88544027775
13766,171572.55667305645
12556,121667.10777740905
12910,224124.85723316658
6258,126442.71650847248
7100,244796.77707613268
1793,196855.95869766216
3335,179560.24878370634
12835,190776.94684294332
10591,164937.6395620814
15707,273473.6245862303
16389,158999.1866066852
7440,512341.4722113535
6293,176024.45358432314
3937,188553.81266472183
16527,213499.63748410615
5102,237198.42647157618
10734,304888.44488213095
7986,163962.61739749502
6495,124975.69705998809
9571,241991.36666661102
5131,210647.69340566412
10761,232031.5735156013
143,458501.6347749739
13829,163953.19883628312
13662,241887.73996717512
1771,144048.37890357585
5448,187956.6178980842
8594,159772.6479871679
12038,139682.4479113701
16471,161263.22589635535
16764,149692.83215904512
1282,168849.836212444
15101,264445.5756490263
9473,136106.0866420673
2324,289746.87015084916
14448,240725.0133599217
6000,73617.78779337928
2077,130496.81623339001
12960,235953.0041716532
15837,220759.56621705223
8805,239495.01671271428
9987,221157.92037007734
1580,391790.6522133686
11089,127734.76759008526
10926,226769.9581945098
12773,433843.488099392
6490,308859.2558713544
10858,133280.48400962105
2831,106955.78728561214
16326,149609.55638852934
371,188302.23574034928
8852,189457.10882059325
6713,265103.3794559519
4230,206523.08915807708
3639,217224.40126181944
3642,203049.8278500271
5149,178410.0448784102
2861,210536.17289806987
13300,87894.70837651886
2807,311781.35545496194
5919,102569.54787237801
12716,377774.69645786576
4271,209764.61227212477
16055,230812.49999127802
3747,273915.2815535424
5857,277381.8976448469
6884,313492.36666635604
16027,298451.37823846634
3512,400375.79472088383
5181,173277.23215472302
16732,268715.9720965127
1908,183331.5801015261
12082,171565.29291503728
7286,138945.67994279732
8216,133244.7535949243
6929,338966.61085313256
3950,301384.3148849206
12479,177434.04852819652
877,131111.0904768421
1366,187991.519695229
384,138682.88890758407
5767,199439.73370947808
6910,161127.49963663844
187,200154.37731959525
10164,251523.29034770816
8603,216058.50752812938
15834,211921.2995780706
3078,130695.20190872611
3479,267378.8038286121
6671,222727.73161217346
6078,205731.32251935377
16271,145713.52197044168
16191,162442.4775157051
11544,202727.34641071488
7781,179172.36072890984
14918,252054.56905238185
6238,161927.3434789683
12989,210615.357937541
11907,193467.62112116255
9696,169446.03461326723
14084,234621.88066990327
3895,156851.95205943054
4367,204441.14776012406
8453,69838.81874359492
7638,355321.4446521897
8373,240102.56409949635
4674,183472.12118953117
15787,140294.98751419227
5903,259902.33147875278
13679,207480.97903742376
9018,292731.60467310733
15823,263908.4492334748
13289,151691.57821769116
9896,189817.83698147722
14436,185053.46665060785
5547,250630.08674558182
4048,287060.5504784832
16579,195123.60748818997
8550,189601.93773558375
9385,274336.92618969805
5242,152360.25720847753
31,207125.9893395039
6144,268895.62386980787
3990,181105.45735577747
2523,78693.30444666519
12608,278363.87337328395
7234,168883.0567830139
15264,211406.98553425688
9623,241303.4283811383
3161,333639.4439403064
7425,100376.88889209529
13021,273424.59373274783
4044,146211.28781298312
15411,240336.33190976296
979,309092.94525216316
5514,240830.50086999696
4817,173255.51863532976
2115,176711.99629268143
10571,284918.0623234578
8992,228408.89096175614
15546,187119.24903086855
11359,139992.69686646297
11972,183528.98311318632
12838,167195.27122423417
5948,125944.67827901797
422,329319.45282669103
4855,149530.94892497084
16197,114618.96093099822
8926,465414.559537716
5703,187300.065062524
8848,202624.88934886127
7039,304365.60058281414
3806,173591.29693955317
15154,232301.4079549749
13132,178610.8272344175
7438,207562.13595949777
4398,222128.02152138497
2440,199448.79634704423
3751,165847.32331252168
1476,183094.21108291473
2264,257608.03547660302
16444,185843.84122056194
10704,158218.97719937674
4033,145472.98979424415
4508,113275.94926088162
16290,240634.55886323634
10387,191876.0727393072
5457,149783.41327571505
4910,299157.5241759709
7451,220016.66999966127
10732,161988.98194193206
8015,134274.22595409703
6148,184019.25451684627
5892,234495.27794661783
7825,216657.15144910637
6851,229043.54111073643
6633,214346.28606827167
2139,286666.2151320199
10213,270356.74617136514
2830,213705.97761637717
13907,141341.75810336907
15897,341909.43782023876
8311,184584.19211868613
14230,187253.93896581887
3878,202269.1425748358
13732,168841.6336713038
12110,181233.5299572581
10675,288964.8090643689
12946,135874.11144398697
16754,215089.3542859734
4394,281686.6794527618
16728,170020.05080586232
14378,321806.57982227625
9949,172802.00587646707
994,197004.85825039077
13258,154441.10445498856
5883,390752.59498688363
6933,300661.8245581954
13193,220822.53481717553
13286,178638.8856692833
13407,368774.3589846994
7512,118046.59645140648
7221,218113.36354182966
14428,128946.39232761228
1740,199433.608214453
3,140841.67424369845
12952,224251.60201208934
11537,139571.2861998284
2558,143369.6053143837
14081,234585.86917617
3517,216539.01913691006
7149,237455.1715128999
15777,115650.48863486905
8995,219139.3349026684
826,301991.34549841675
509,226331.66069145198
14875,270396.9514176829
6591,172149.17005637617
11283,101466.62434429713
9897,227265.34023959242
14902,189184.7258470434
14291,153199.97488662435
3162,234098.13310306403
4206,207390.78324832133
11580,188773.29917503186
2007,233307.6501614243
14939,267976.351298956
13572,172871.6813446503
10720,140284.79794398855
4253,298557.4384536343
